gene_id,gene,gene_biotype,logFC,logCPM,PValue,FDR
ENSG00000144712,CAND2,protein_coding,-0.113331214419889,6.0486763252438,0.610151115238679,0.813613443986508
ENSG00000144713,RPL32,protein_coding,0.0126788154585768,7.68306413063397,0.894761563022784,0.964798541885211
ENSG00000144724,PTPRG,protein_coding,-0.0761716828523518,7.14512148283936,0.396164552084411,0.657301590168335
ENSG00000144730,IL17RD,protein_coding,-0.0115332674403523,2.55723737870797,0.878466350423344,0.958425316348681
ENSG00000144736,SHQ1,protein_coding,0.0756372418297249,5.59767933066807,0.328834650320327,0.595736472066667
ENSG00000144741,SLC25A26,protein_coding,-0.0941471105774624,3.33977832325537,0.540805255522095,0.767047153142832
ENSG00000144744,UBA3,protein_coding,-0.0360393638943627,6.60644607107507,0.697832981705637,0.868410957718018
ENSG00000144746,ARL6IP5,protein_coding,-0.0343992026512324,9.22115773734868,0.770148833354596,0.907912298623836
ENSG00000144747,TMF1,protein_coding,0.0954315832658482,7.30125590262367,0.215620016302497,0.470138864876001
ENSG00000144749,LRIG1,protein_coding,0.330667245923559,4.52212992228144,0.121140369965663,0.337857044113485
ENSG00000144771,LRTM1,protein_coding,0.0868961064079899,4.52562569070318,0.751623893543224,0.898105673544408
ENSG00000144791,LIMD1,protein_coding,0.252277907949928,6.7831837516553,0.0216950103753088,0.11369609357124
ENSG00000144792,ZNF660,protein_coding,0.845755632294756,2.89506225860498,2.29758986785509e-06,0.000104280348554991
ENSG00000144802,NFKBIZ,protein_coding,-0.142620622042181,4.63727367788819,0.172904831548452,0.416376658714904
ENSG00000144810,COL8A1,protein_coding,0.104510485889133,6.92118752803521,0.747271180314492,0.895634888595139
ENSG00000144815,NXPE3,protein_coding,-0.0335698008614261,7.87202275437849,0.681806548718693,0.857954001586991
ENSG00000144824,PHLDB2,protein_coding,0.0147854597483378,6.77269335239703,0.882127266078873,0.95981634963487
ENSG00000144827,ABHD10,protein_coding,-0.0331028633902122,5.30374281115615,0.691064751137682,0.864119028700907
ENSG00000144834,TAGLN3,protein_coding,1.13731214285295,0.778393824213668,0.000809692247320997,0.0107384532196973
ENSG00000144840,RABL3,protein_coding,-0.00322771097785955,5.03364594957705,0.915623742561499,0.974370509672624
ENSG00000144843,ADPRH,protein_coding,-0.410752192849694,5.11986725146575,0.00350488069344072,0.0314550655790274
ENSG00000144847,IGSF11,protein_coding,-0.897659508307564,2.07068835227792,0.0312914381228724,0.146183880853415
ENSG00000144848,ATG3,protein_coding,0.0640382981171855,5.12935491344376,0.447208893933741,0.69921238271011
ENSG00000144857,BOC,protein_coding,-0.530513236070599,4.37778229277021,0.0219630009628136,0.114821423948362
ENSG00000144867,SRPRB,protein_coding,-0.199353782952387,6.46665704187047,0.0129706789537867,0.0800376743885362
ENSG00000144868,TMEM108,protein_coding,0.102434345774644,3.63474934704892,0.802950271530746,0.923785246787828
ENSG00000144891,AGTR1,protein_coding,0.621209947892672,1.86132986879183,0.000488393489503892,0.00721174872728907
ENSG00000144895,EIF2A,protein_coding,-0.0423440609263771,6.50204286514444,0.442455389351736,0.69640747709866
ENSG00000144909,OSBPL11,protein_coding,0.0031347786244196,5.29730845724751,0.952349568501231,0.988475785785109
ENSG00000144935,TRPC1,protein_coding,0.0225453647762621,4.18844115937071,0.849230375373106,0.945617940736003
ENSG00000144959,NCEH1,protein_coding,-0.309689247286362,5.34359441386405,7.80497396594123e-05,0.00182401607033318
ENSG00000145012,LPP,protein_coding,0.115655706532109,8.45973285249183,0.310397101891268,0.577873361001587
ENSG00000145014,TMEM44,protein_coding,-0.154697253176751,2.72726634341037,0.329260328572168,0.59625712798028
ENSG00000145016,KIAA0226,protein_coding,-0.0287393254447426,5.0211499966748,0.743628402296528,0.893704432049736
ENSG00000145020,AMT,protein_coding,-0.346610423950663,0.689042837476488,0.0665054942737952,0.236109563552932
ENSG00000145022,TCTA,protein_coding,0.015907923288098,5.1875949920712,0.894729919081493,0.964798541885211
ENSG00000145041,VPRBP,protein_coding,-0.138321921563378,5.96737774288821,0.0679501725576614,0.23924226007253
ENSG00000145050,MANF,protein_coding,-0.0712534919873054,5.14853177690557,0.63615978116939,0.830640614853646
ENSG00000145075,CCDC39,protein_coding,-0.344905236426406,6.82107710855005,0.23231037213569,0.49197068737035
ENSG00000145088,EAF2,protein_coding,-0.574378494981813,0.605595670462378,0.0171939681463748,0.0971639477786785
ENSG00000145107,TM4SF19,protein_coding,-0.924274534945914,-0.162045947795476,0.00356400176759021,0.0318819183016745
ENSG00000145147,SLIT2,protein_coding,-1.86927621701375,0.444512414949432,9.29848595664056e-09,1.062436091077e-06
ENSG00000145191,EIF2B5,protein_coding,-0.136399715386806,5.69714264568678,0.0171032323740337,0.0969116014255682
ENSG00000145194,ECE2,protein_coding,0.204942804129016,2.81797885686813,0.11184132868907,0.323023649798797
ENSG00000145214,DGKQ,protein_coding,-0.0129930453685169,4.31388224202269,0.903163469564154,0.968951254016731
ENSG00000145216,FIP1L1,protein_coding,-0.103524667846729,4.52430028689913,0.142909159573794,0.373956847099402
ENSG00000145217,SLC26A1,protein_coding,0.00255799152884246,2.51801512915292,0.983992290199521,0.999641575606476
ENSG00000145220,LYAR,protein_coding,-0.0261503198606929,3.99991512240421,0.856359792411542,0.948656775626044
ENSG00000145241,CENPC,protein_coding,0.177673311794378,5.45654046448138,0.0098871007533313,0.0667408323650509
ENSG00000145242,EPHA5,protein_coding,-0.143863542077647,2.09746581976755,0.80063533702166,0.923014355014966
ENSG00000145244,CORIN,protein_coding,0.62207694112017,0.917301005678588,0.00178804980971461,0.0190596384846402
ENSG00000145246,ATP10D,protein_coding,0.214717487153161,5.4067352750072,0.110384460099735,0.320696019984678
ENSG00000145247,OCIAD2,protein_coding,2.06067426982811,-0.400904467896336,6.09979480056785e-07,3.54219397055198e-05
ENSG00000145284,SCD5,protein_coding,0.177591708031968,5.96429934257895,0.0837898420768498,0.272048834017212
ENSG00000145293,ENOPH1,protein_coding,-0.113325291346399,5.39248692412648,0.248272482101203,0.51042502071754
ENSG00000145331,TRMT10A,protein_coding,0.0481576187068819,3.91551417435179,0.582571898472787,0.796481770349596
ENSG00000145332,KLHL8,protein_coding,-0.137868931497374,5.45794821524833,0.051952380459463,0.201172587737844
ENSG00000145335,SNCA,protein_coding,2.90261511258502,-0.0787685105091595,7.50518594595493e-18,6.1639020004707e-15
ENSG00000145348,TBCK,protein_coding,-0.00856897156709736,5.11301589271063,0.917059731503971,0.974782975739724
ENSG00000145349,CAMK2D,protein_coding,-0.366887329397003,8.13602947479855,0.0195846861821776,0.105720526630365
ENSG00000145354,CISD2,protein_coding,0.086791959840382,4.4072967540603,0.315470466772161,0.582935373388928
ENSG00000145358,DDIT4L,protein_coding,-1.45925691561861,4.59615942669845,1.0357916255518e-14,4.96230504608109e-12
ENSG00000145362,ANK2,protein_coding,0.251723894266842,7.98579459686933,0.000636427709500539,0.00895405499489643
ENSG00000145365,TIFA,protein_coding,-0.18881821690637,4.34091185100033,0.079220163234523,0.262864252136946
ENSG00000145375,SPATA5,protein_coding,-0.0686832752136854,5.61597096071706,0.380455194119439,0.643936283903628
ENSG00000145386,CCNA2,protein_coding,-0.16393006724681,2.88685876788059,0.660035544920994,0.845120068158335
ENSG00000145388,METTL14,protein_coding,0.2323487323242,5.42599535822303,0.0035472612228817,0.0317781980844538
ENSG00000145390,USP53,protein_coding,-0.155647166169999,8.55364781543086,0.2114874153803,0.465008089375833
ENSG00000145391,SETD7,protein_coding,-0.0447830037073874,11.0120297690042,0.767320354118794,0.906126268229157
ENSG00000145414,NAF1,protein_coding,-0.0602765255219592,3.31768654177886,0.692478192173536,0.864883147253022
ENSG00000145416,MARCH1,protein_coding,0.078051096491487,4.44584839291068,0.67944142289762,0.856572571130836
ENSG00000145425,RPS3A,protein_coding,-0.130108620539319,7.42218217762868,0.127648186489032,0.349119611857967
ENSG00000145431,PDGFC,protein_coding,0.0900608161753147,6.41984901529839,0.637761807359587,0.8316317708946
ENSG00000145439,CBR4,protein_coding,0.0736857758874911,6.3890861575431,0.261343974535039,0.525318244967654
ENSG00000145476,CYP4V2,protein_coding,-0.265235889812622,4.12095418273516,0.0203585072036848,0.108341780466776
ENSG00000145494,NDUFS6,protein_coding,-0.191664267527843,4.41397797517386,0.0360151636621156,0.159461369305316
ENSG00000145495,MARCH6,protein_coding,-0.0839530107903305,7.16083527922302,0.318687934475542,0.585541194036882
ENSG00000145545,SRD5A1,protein_coding,0.0460195934296507,4.34336982271189,0.755673260770077,0.900279337537272
ENSG00000145555,MYO10,protein_coding,0.179543255800754,8.74323747406709,0.100071264485577,0.304206930677589
ENSG00000145592,RPL37,protein_coding,0.223618221620485,8.50539163648346,0.000120379492769344,0.0025737751884275
ENSG00000145604,SKP2,protein_coding,0.623275169536162,6.77509881957665,5.69103676531929e-05,0.00141431283993461
ENSG00000145623,OSMR,protein_coding,-0.147278092372489,4.51840774767262,0.21851859579565,0.473985726569258
ENSG00000145632,PLK2,protein_coding,0.503605918260001,7.81267167217687,0.00685208933163137,0.050829240732321
ENSG00000145675,PIK3R1,protein_coding,-0.00522335780749222,7.49412346326155,0.970165284491256,0.994211125419077
ENSG00000145685,LHFPL2,protein_coding,0.00418958739750461,7.61273518163532,0.989132721921816,1
ENSG00000145687,SSBP2,protein_coding,-0.0294948643103036,5.16031078323815,0.775115247632276,0.910592784954286
ENSG00000145715,RASA1,protein_coding,0.0489306030939142,6.50146924665471,0.713498066351257,0.876536872310003
ENSG00000145723,GIN1,protein_coding,-0.0181741688104364,3.97085858861332,0.885720068086496,0.961493567727455
ENSG00000145725,PPIP5K2,protein_coding,-0.0098086576173002,6.13179157837173,0.864022041308357,0.952434369579779
ENSG00000145730,PAM,protein_coding,-0.297715412120205,7.33398616672623,0.00131861861896678,0.0153767514004868
ENSG00000145734,BDP1,protein_coding,0.0343480925324149,7.19807531130183,0.588159170893113,0.799602645863324
ENSG00000145736,GTF2H2,protein_coding,-0.0127646188186707,2.29704295031175,0.983170052503916,0.999571675049225
ENSG00000145740,SLC30A5,protein_coding,-0.174437059805821,6.11850735236475,0.00396856112871145,0.0345860261416956
ENSG00000145741,BTF3,protein_coding,-0.139715026692549,7.50983427397454,0.0406094884608475,0.17225574212598
ENSG00000145743,FBXL17,protein_coding,-0.286957001637657,5.84710282401368,0.000456231085055526,0.00686615839786445
ENSG00000145757,SPATA9,protein_coding,0.598805148630967,1.05417765701047,0.000438267375991682,0.00668328685563974
ENSG00000145777,TSLP,protein_coding,-1.13150301782282,0.41752627832976,3.69944524098654e-07,2.34574750262114e-05
ENSG00000145779,TNFAIP8,protein_coding,-0.410517026276153,3.43707700251493,0.00595186282783974,0.0460528390272553
ENSG00000145780,FEM1C,protein_coding,-0.213268751223417,6.14725008810198,0.0334123558237335,0.152450502881463
ENSG00000145781,COMMD10,protein_coding,0.029455682561188,4.8195470643495,0.736661602259635,0.890121318191949
ENSG00000145782,ATG12,protein_coding,0.261758816728884,7.06893767253373,3.40013607965141e-05,0.000948174462902807
ENSG00000145794,MEGF10,protein_coding,-0.0829131704946262,9.24509904422588,0.58332273665162,0.796825281255392
ENSG00000145817,YIPF5,protein_coding,0.0361510558052001,6.40740983017737,0.758359971867797,0.901561031005126
ENSG00000145819,ARHGAP26,protein_coding,0.215800136192088,4.01780128528182,0.0468246314690893,0.188555783083676
ENSG00000145833,DDX46,protein_coding,-0.0304570889131124,6.51940669492609,0.727764110064838,0.884135808099407
ENSG00000145860,RNF145,protein_coding,0.116114459259479,6.25455489008137,0.158858992671948,0.396571250823716
ENSG00000145861,C1QTNF2,protein_coding,0.915791550385642,1.5629064572569,1.14974226114313e-06,6.06409932046958e-05
ENSG00000145864,GABRB2,protein_coding,-0.0157834832302247,0.764806483631614,0.990359819481992,1
ENSG00000145868,FBXO38,protein_coding,0.0340460713201449,6.0925331482975,0.575274151866052,0.791369882055188
ENSG00000145882,PCYOX1L,protein_coding,-0.039362650759911,3.03314529989949,0.652461833801304,0.840667334628145
ENSG00000145901,TNIP1,protein_coding,-0.00294280021130362,6.39090515627969,0.950243257896047,0.987423141703763
ENSG00000145907,G3BP1,protein_coding,0.0790759149182472,9.27743914220835,0.21712143426225,0.472022761803987
ENSG00000145908,ZNF300,protein_coding,0.363191428103597,4.7174217084694,0.0807188710465305,0.266134984644085
ENSG00000145911,N4BP3,protein_coding,0.413382562837251,5.6564023519725,0.00109048411056008,0.0134177246025314
ENSG00000145912,NHP2,protein_coding,0.000561559690444738,4.03465782755145,0.972415612544251,0.995369742256002
ENSG00000145916,RMND5B,protein_coding,0.291414179137781,4.93441762026172,0.0147495777799346,0.0876890616927031
ENSG00000145919,BOD1,protein_coding,0.0201235478578274,6.71062788545948,0.849358818635129,0.945661192710223
ENSG00000145934,TENM2,protein_coding,-0.666238638920027,0.0598007403391197,0.0894634682578574,0.283791877330011
ENSG00000145945,FAM50B,protein_coding,-0.371892877419602,3.61494624275966,0.0249829270962019,0.125438295088266
ENSG00000145949,MYLK4,protein_coding,-0.663414454103776,5.6016487032957,0.035698524303022,0.158727929669014
ENSG00000145975,FAM217A,protein_coding,0.442687672046431,0.705484142554229,0.0596792209204825,0.219698510825093
ENSG00000145979,TBC1D7,protein_coding,-0.013185359500077,3.11556332163134,0.961213991508292,0.991876564469712
ENSG00000145982,FARS2,protein_coding,-0.0563966888876519,3.59694083000158,0.58785126590231,0.799602645863324
ENSG00000145990,GFOD1,protein_coding,-0.114611975566422,3.75553214515959,0.332184929837312,0.59844015541495
ENSG00000145996,CDKAL1,protein_coding,0.099522841066626,5.01477991203736,0.0984406807807509,0.300646875899829
ENSG00000146001,PCDHB18P,transcribed_unprocessed_pseudogene,0.794233298587711,2.2976747580642,0.000203744292908747,0.00374225539914501
ENSG00000146005,PSD2,protein_coding,-0.655666443676151,0.157502454267829,0.0134785111953503,0.0821136992533407
ENSG00000146006,LRRTM2,protein_coding,0.686306816207387,1.48219530306242,0.015285386788047,0.0900365662341009
ENSG00000146007,ZMAT2,protein_coding,-0.00369301103219298,6.79484457478661,0.960960861791021,0.991876564469712
ENSG00000146021,KLHL3,protein_coding,-0.492545519158326,4.33763305878373,0.0216375680498989,0.113453715444112
ENSG00000146054,TRIM7,protein_coding,-0.434470696418286,3.69830521451979,0.0066180154464589,0.0496202132020521
ENSG00000146063,TRIM41,protein_coding,0.20669971535506,5.54459593511428,0.00767236471747644,0.0549751866565501
ENSG00000146066,HIGD2A,protein_coding,-0.299225585371493,4.2721477898239,0.009620556492858,0.0652480290335517
ENSG00000146067,FAM193B,protein_coding,0.0790774714764681,5.54877079568846,0.381730217874018,0.64525262523899
ENSG00000146072,TNFRSF21,protein_coding,-0.180365666838408,6.78970722383164,0.321432390193882,0.588382979587549
ENSG00000146083,RNF44,protein_coding,-0.106874504107564,3.97399814207038,0.384757152995409,0.648227666084969
ENSG00000146085,MUT,protein_coding,-0.148937010329991,4.73117511567065,0.0469120859050835,0.188697684467617
ENSG00000146094,DOK3,protein_coding,0.139667122661888,4.9127963351136,0.104146519027711,0.310441585494456
ENSG00000146109,ABT1,protein_coding,0.163526981175336,5.26943906232941,0.0994641579709832,0.302763560276305
ENSG00000146112,PPP1R18,protein_coding,-0.0396480312328965,6.28423538144433,0.606196849690242,0.811288668162303
ENSG00000146122,DAAM2,protein_coding,0.0673701070005054,8.1356685495163,0.508835915226658,0.74454000423468
ENSG00000146143,PRIM2,protein_coding,0.07952186276944,2.95865785429818,0.511868928383953,0.746852503307055
ENSG00000146147,MLIP,protein_coding,-0.457107437972753,4.4259968144411,0.0325852422529831,0.149906021108882
ENSG00000146197,SCUBE3,protein_coding,0.640799354958094,2.40683465349689,1.96008500918758e-05,0.000612420039011925
ENSG00000146205,ANO7,protein_coding,0.717893739451885,-0.213512855677813,0.00141344863812461,0.0161121934314178
ENSG00000146223,RPL7L1,protein_coding,0.0243571479199263,8.21344571130169,0.686998801949819,0.861101149049051
ENSG00000146232,NFKBIE,protein_coding,-0.148541788102824,1.890328940214,0.405352362802662,0.665294233952814
ENSG00000146242,TPBG,protein_coding,-0.543240829426764,2.66168296160711,9.2926027939444e-05,0.00211437361988337
ENSG00000146243,IRAK1BP1,protein_coding,0.00657075523682414,3.05785088961605,0.937835879605666,0.98244631356833
ENSG00000146247,PHIP,protein_coding,-0.0469779450397122,7.01738380512608,0.463292446654247,0.710780710168434
ENSG00000146250,PRSS35,protein_coding,1.07730165172297,1.25795688946866,0.0244868008365516,0.123631104809135
ENSG00000146263,MMS22L,protein_coding,0.131117412588228,3.46580028815379,0.151191461314424,0.38583465311758
ENSG00000146276,GABRR1,protein_coding,0.109380777299423,1.85371584205101,0.514946050756999,0.748842709730688
ENSG00000146278,PNRC1,protein_coding,0.187490327715053,6.96799377111443,0.0190398877386767,0.103845298004704
ENSG00000146281,PM20D2,protein_coding,0.179208024616523,6.53279705597683,0.165910075159897,0.406513860815845
ENSG00000146282,RARS2,protein_coding,-0.00902946120450656,4.19952934024074,0.880479394414353,0.959294258715373
ENSG00000146350,TBC1D32,protein_coding,-0.0388725189734153,2.73638875505924,0.664577181785915,0.84802919904274
ENSG00000146352,CLVS2,protein_coding,-1.93833206714499,0.243384981122558,3.17703966427218e-11,7.50608261502771e-09
ENSG00000146373,RNF217,protein_coding,0.32261574361401,7.20186489491179,2.01077908102686e-05,0.000621514238740463
ENSG00000146374,RSPO3,protein_coding,-0.508080945109543,-0.296916795479509,0.0649946135791124,0.232757911212407
ENSG00000146376,ARHGAP18,protein_coding,-0.0770142068741419,4.78041924284347,0.622485711440804,0.821812169059092
ENSG00000146386,ABRACL,protein_coding,0.246582975879873,2.93486112339374,0.170374876443077,0.413226760513816
ENSG00000146409,SLC18B1,protein_coding,-0.784244052103555,1.94036329573719,2.22899205126812e-07,1.54391268707716e-05
ENSG00000146410,MTFR2,protein_coding,0.641984605391296,0.114450612808745,0.00134440272687795,0.0155826033806882
ENSG00000146411,SLC2A12,protein_coding,-0.114076706588159,3.69529809361336,0.405309548025129,0.665294233952814
ENSG00000146414,SHPRH,protein_coding,-0.039102559714708,5.95767616070288,0.715487039856436,0.878104673479253
ENSG00000146416,AIG1,protein_coding,-0.554001863425672,5.9863278236581,0.00447415000670551,0.037440885572853
ENSG00000146425,DYNLT1,protein_coding,-0.0753899521189423,5.01915195653172,0.431909956178946,0.688236926076515
ENSG00000146426,TIAM2,protein_coding,0.0125510851658877,4.4505688634925,0.944703691250477,0.984846745829121
ENSG00000146433,TMEM181,protein_coding,-0.0357414118976245,6.97293863255852,0.539624327609816,0.766189246586524
ENSG00000146457,WTAP,protein_coding,0.0762337413656031,6.62962908328196,0.262802310567924,0.526673419749592
ENSG00000146463,ZMYM4,protein_coding,-0.0169495925001815,7.09212702167881,0.795803162873783,0.920722959018188
ENSG00000146476,ARMT1,protein_coding,0.366530265382994,5.87163201554857,0.00083858184170171,0.0110068653149387
ENSG00000146535,GNA12,protein_coding,-0.0624596358563365,5.2294811460299,0.375492743083242,0.639214879131436
ENSG00000146540,C7orf50,protein_coding,-0.179403044117118,5.3953104051607,0.0728919095716132,0.24998344887286
ENSG00000146555,SDK1,protein_coding,-0.171974805743657,3.72280438598384,0.432919448223959,0.688924314773816
ENSG00000146556,WASH2P,transcribed_unprocessed_pseudogene,-0.27963218197035,1.93821441198675,0.060536004927389,0.221716813969564
ENSG00000146574,CCZ1B,protein_coding,0.0472667235876376,2.19989915296553,0.74669799586561,0.895196742297663
ENSG00000146576,C7orf26,protein_coding,0.0989684551016933,3.86846016664878,0.289354900836644,0.555867781610519
ENSG00000146587,RBAK,protein_coding,0.0412793569924517,6.59261375270909,0.479155456974634,0.722187727557591
ENSG00000146592,CREB5,protein_coding,-0.0112914000118248,0.725513654708113,0.873336038325695,0.956122447534389
ENSG00000146648,EGFR,protein_coding,-0.288548254989777,5.61525421963512,0.0242672752996689,0.123026953878128
ENSG00000146670,CDCA5,protein_coding,0.145126201903001,1.46273574250878,0.624187843510218,0.822788729518551
ENSG00000146674,IGFBP3,protein_coding,0.717293856022954,7.88100097411554,0.0894513923679553,0.283791877330011
ENSG00000146676,PURB,protein_coding,-0.099821626841211,10.209089022085,0.225620469879489,0.483212178544819
ENSG00000146677,AC004453.8,processed_pseudogene,0.0421269951823018,8.66476183642292,0.713124178597506,0.876264798252436
ENSG00000146700,SSC4D,protein_coding,-0.0365945788413833,-0.204488851890869,0.911743292450511,0.972770588610823
ENSG00000146701,MDH2,protein_coding,-0.410966286037683,6.20594015823908,3.10628539922861e-06,0.000134270938046356
ENSG00000146707,POMZP3,protein_coding,0.0284998671598522,2.09247681713686,0.877568524231403,0.958180826628198
ENSG00000146729,GBAS,protein_coding,-0.38205112350526,6.04860994991883,1.05404006601066e-07,8.46243434798625e-06
ENSG00000146731,CCT6A,protein_coding,-0.0484437581236938,7.85692081662944,0.496346010757281,0.735436395835981
ENSG00000146733,PSPH,protein_coding,-0.0505622389163626,4.32845943585896,0.690731145393468,0.864077759091981
ENSG00000146757,ZNF92,protein_coding,0.0842106306467531,4.64063395674341,0.442998936914935,0.696799148652246
ENSG00000146776,ATXN7L1,protein_coding,-0.0936744349858553,2.59864449444083,0.545020490979921,0.770110470910265
ENSG00000146802,TMEM168,protein_coding,-0.213719950804357,5.54344597277133,0.0051663544189803,0.0414841952082987
ENSG00000146809,ASB15,protein_coding,0.950638080491558,0.00480165835405433,0.0838499279539702,0.272192679733131
ENSG00000146826,C7orf43,protein_coding,-0.133704010635112,3.17148685250719,0.266113381397199,0.530044749850732
ENSG00000146828,SLC12A9,protein_coding,0.0575164820650608,4.87222317796985,0.592262076550826,0.802667297994036
ENSG00000146830,GIGYF1,protein_coding,0.0363544196793232,5.81299977355938,0.612976273207568,0.815615011881725
ENSG00000146833,TRIM4,protein_coding,-0.00396179598868895,5.33057976066856,0.940164191375368,0.98320469370913
ENSG00000146834,MEPCE,protein_coding,0.138305746927191,5.49073572128137,0.0997763886056682,0.303499713277242
ENSG00000146842,TMEM209,protein_coding,0.0188619562657887,4.86804879263707,0.864177682853893,0.952447425172642
ENSG00000146856,AGBL3,protein_coding,-0.00545608176829853,3.6896777357389,0.900379695365204,0.967461758754179
ENSG00000146858,ZC3HAV1L,protein_coding,0.391591861201083,3.2743003798074,0.00323355678105645,0.029841140891982
ENSG00000146859,TMEM140,protein_coding,-0.024997261579678,4.40687291996632,0.773754492021378,0.90992953155769
ENSG00000146872,TLK2,protein_coding,0.120758564032768,5.83499436968824,0.104058665025337,0.310394291887235
ENSG00000146904,EPHA1,protein_coding,0.748165510208555,0.110655143775172,0.00463370420459552,0.0383113597395297
ENSG00000146909,NOM1,protein_coding,0.0690042934059258,5.85818395405164,0.418413174988371,0.676836339702272
ENSG00000146918,NCAPG2,protein_coding,0.0303632134094911,3.42908499298078,0.837970809610418,0.939794634595362
ENSG00000146950,SHROOM2,protein_coding,0.703484691471903,2.7334046609519,0.0072721214399537,0.0528316253053418
ENSG00000146963,C7orf55-LUC7L2,protein_coding,0.277311786145464,5.97240012383037,0.000153642118767123,0.00309925803786733
ENSG00000147010,SH3KBP1,protein_coding,0.0730863495353087,5.40410040333874,0.44907447180859,0.700985375625193
ENSG00000147027,TMEM47,protein_coding,0.0676274106382447,8.75186329102505,0.480398628314472,0.723176672998141
ENSG00000147036,LANCL3,protein_coding,-1.05043375069445,2.16133773952204,4.33209065135661e-18,3.73577837319737e-15
ENSG00000147041,SYTL5,protein_coding,0.891298376706367,0.129366749801286,0.0109477527990497,0.0714864614300338
ENSG00000147044,CASK,protein_coding,0.123433711585843,4.91236723781631,0.183916361810123,0.431213362172267
ENSG00000147050,KDM6A,protein_coding,0.0422290190821135,4.8359025162485,0.587539578204604,0.799602645863324
ENSG00000147065,MSN,protein_coding,-0.0316992295920106,8.93339903312029,0.715219366370422,0.87783862879239
ENSG00000147082,CCNB3,protein_coding,-0.233771398698065,0.998273982343307,0.398385458202923,0.65895789753772
ENSG00000147099,HDAC8,protein_coding,0.0163286110513305,4.35534189072563,0.751402689473454,0.898021236846192
ENSG00000147100,SLC16A2,protein_coding,-0.285419135130843,5.87018185736248,0.0251285000006108,0.125912620427233
ENSG00000147118,ZNF182,protein_coding,0.215307610310197,3.45023200930214,0.0537059212777126,0.205612577234278
ENSG00000147119,CHST7,protein_coding,-0.27639154272639,4.15466781543493,0.0407610267674032,0.172686177513486
ENSG00000147121,KRBOX4,protein_coding,-0.00116143716515431,3.35936557125883,0.974234078988113,0.996537284876816
ENSG00000147123,NDUFB11,protein_coding,-0.0666955382571189,5.83369358966563,0.383822329664575,0.647285002417613
ENSG00000147124,ZNF41,protein_coding,-0.131359686818967,5.0850389761506,0.143932976055432,0.375376876705753
ENSG00000147130,ZMYM3,protein_coding,0.0242900178003006,4.87300149997334,0.725413633530884,0.882874104686131
ENSG00000147133,TAF1,protein_coding,0.0033788381574269,6.04525339718218,0.950375405599919,0.987423141703763
ENSG00000147140,NONO,protein_coding,0.057144762584541,8.62587574823906,0.382406160700815,0.645836203556474
ENSG00000147144,CCDC120,protein_coding,-0.169452499953518,-0.0408281453008298,0.811418442024024,0.927158729931651
ENSG00000147145,LPAR4,protein_coding,0.248005495991628,4.85702935164696,0.0623518162744479,0.225825656296809
ENSG00000147155,EBP,protein_coding,-0.127184398986114,3.46499326316563,0.453545199567279,0.704199441475945
ENSG00000147162,OGT,protein_coding,0.0075278496431643,8.30372890186186,0.909008819663144,0.971843453432597
ENSG00000147164,SNX12,protein_coding,0.0010490586839575,6.59428224082353,0.999075941777751,1
ENSG00000147166,ITGB1BP2,protein_coding,0.0166749906320448,6.02081635513589,0.922783984390048,0.976686334636015
ENSG00000147174,ACRC,protein_coding,-0.18023631344744,2.34555024428213,0.258426969701029,0.522476285355124
ENSG00000147180,ZNF711,protein_coding,-0.0924224422542838,4.16904891023928,0.525800330847077,0.755643555213694
ENSG00000147202,DIAPH2,protein_coding,-0.0668370775282782,4.51283204101285,0.496557240915994,0.735622980078865
ENSG00000147224,PRPS1,protein_coding,-0.0436113236912031,5.24153315394481,0.686256324863527,0.861040508869581
ENSG00000147231,CXorf57,protein_coding,-0.497239432327745,2.62488502799691,0.000332559993420143,0.00545767897687307
ENSG00000147251,DOCK11,protein_coding,0.0251129163313727,5.73803417631106,0.80147376940876,0.923458682283655
ENSG00000147274,RBMX,protein_coding,0.0642353688056117,7.74678736596924,0.363395975576601,0.627753822485739
ENSG00000147316,MCPH1,protein_coding,0.0199642889695077,5.36022397880613,0.800089908162396,0.922773214262193
ENSG00000147324,MFHAS1,protein_coding,-0.574621405885625,5.69841895801307,2.01151269837334e-06,9.42493944019358e-05
ENSG00000147364,FBXO25,protein_coding,0.228247619068853,4.72909646121658,0.0506103460717207,0.197483402420581
ENSG00000147383,NSDHL,protein_coding,-0.0427168670605948,3.06498069698103,0.579988997855081,0.794714407404987
ENSG00000147394,ZNF185,protein_coding,-0.0209758089294894,0.511560343724084,0.736735769536155,0.890121318191949
ENSG00000147400,CETN2,protein_coding,-0.0240884972324305,4.89471825373486,0.831668316005692,0.936828649085635
ENSG00000147403,RPL10,protein_coding,-0.538759296545092,6.83682355460423,4.75064531582756e-06,0.000191883793353812
ENSG00000147408,CSGALNACT1,protein_coding,0.497144943424423,0.957831111498516,0.192319403050881,0.442257699255807
ENSG00000147416,ATP6V1B2,protein_coding,-0.152892938156339,6.83787500108096,0.028831302412994,0.138433594854373
ENSG00000147419,CCDC25,protein_coding,0.196438980922923,6.30968505544541,0.0142563502552576,0.0855232253399747
ENSG00000147421,HMBOX1,protein_coding,-0.121356645667021,6.38908066086954,0.443613678104045,0.697010992792691
ENSG00000147437,GNRH1,protein_coding,-0.26979272874885,0.454780075370259,0.205177341592948,0.457964748343933
